timestamp	time	fix	state	rawx	rawy	avgx	avgy	psize	Lrawx	Lrawy	Lavgx	Lavgy	Lpsize	Lpupilx	Lpupily	Rrawx	Rrawy	Ravgx	Ravgy	Rpsize	Rpupilx	Rpupily
2016-12-27 00:21:55.992	1055998872	True	7	402.6448	564.2693	398.2372	553.5661	24.75035	404.452	562.4934	396.03	552.0389	24.244	0.3762	0.5307	400.8376	566.0451	402.8216	563.3715	25.2567	0.6105	0.5201
2016-12-27 00:21:56.009	1055998889	True	7	394.8966	572.4655	398.0765	553.5023	24.85985	384.7036	557.5364	395.356	552.4893	24.2442	0.3761	0.5309	405.0896	587.3945	403.0984	564.9431	25.4755	0.6106	0.5204
2016-12-27 00:21:56.025	1055998905	True	7	397.8882	564.0842	398.1054	553.7761	24.7106	398.0921	558.7323	395.4317	552.9903	24.2884	0.3763	0.531	397.6844	569.4362	402.9439	565.4811	25.1328	0.6106	0.5204
2016-12-27 00:21:56.042	1055998922	True	7	394.5255	565.4419	398.0822	554.0157	24.7498	383.5031	544.4117	394.7072	552.6804	24.0855	0.3762	0.5312	405.5478	586.472	403.2054	566.9232	25.4141	0.6107	0.5208
2016-12-27 00:21:56.059	1055998939	True	7	403.6916	564.9144	398.1295	554.3757	24.93465	397.9341	562.0995	394.7929	553.3333	24.4298	0.3764	0.5315	409.4491	567.7292	403.6643	567.2833	25.4395	0.6108	0.521
2016-12-27 00:21:56.076	1055998956	True	7	406.8883	564.9017	398.1186	554.6077	24.91545	404.2007	543.6332	395.238	552.9426	24.195	0.3764	0.5317	409.576	586.1702	404.1108	568.6207	25.6359	0.6109	0.5214
2016-12-27 00:21:56.092	1055998972	True	7	405.8804	559.6527	398.1987	554.9639	24.86925	404.1105	545.8572	395.6858	552.6575	24.3727	0.3765	0.5319	407.6503	573.4481	404.4306	569.2072	25.3658	0.6109	0.5216
2016-12-27 00:21:56.109	1055998989	True	7	415.8631	551.041	398.3796	555.3856	24.9727	416.9857	558.6832	396.8536	553.0696	24.5373	0.3766	0.5324	414.7404	543.3989	405.1218	568.0822	25.4081	0.6111	0.5217
2016-12-27 00:21:56.125	1055999005	True	7	412.2984	571.5883	398.6339	555.9184	25.21555	419.4493	567.1337	398.16	553.9355	24.6627	0.3768	0.5328	405.1475	576.0428	405.2621	568.7238	25.7684	0.6111	0.5222
2016-12-27 00:21:56.142	1055999022	True	7	406.9551	551.8565	398.8502	556.2975	24.96865	401.2868	542.5995	398.454	553.4241	24.4415	0.3768	0.5328	412.6235	561.1135	405.7949	568.4998	25.4958	0.6113	0.5224
2016-12-27 00:21:56.159	1055999039	True	7	403.4501	554.2646	399.0661	556.6306	25.1347	390.6331	527.4133	398.1498	552.0551	24.3896	0.3768	0.5329	416.2671	581.1158	406.5094	569.3513	25.8798	0.6113	0.5229
2016-12-27 00:21:56.175	1055999055	True	7	416.032	562.9242	399.3602	557.0272	25.2286	412.5635	564.154	399.0505	552.7123	24.744	0.3771	0.5334	419.5005	561.6943	407.3796	569.0942	25.7132	0.6114	0.5229
2016-12-27 00:21:56.192	1055999072	True	7	404.4879	578.8683	399.6471	557.4383	25.25705	402.1078	574.1769	399.3582	553.9188	24.6673	0.377	0.5337	406.868	583.5598	407.5237	570.0201	25.8468	0.6114	0.5233
2016-12-27 00:21:56.209	1055999089	True	7	403.5916	571.2239	399.9341	557.8665	25.27265	406.8401	565.0101	399.9131	554.6096	24.6706	0.3771	0.5339	400.343	577.4376	407.2827	570.5786	25.8747	0.6115	0.5232
2016-12-27 00:21:56.225	1055999105	True	7	405.15	567.7278	400.1561	558.1271	25.1948	404.6165	546.6158	400.3286	554.2683	24.5982	0.3771	0.5339	405.6834	588.8397	407.3151	571.7406	25.7914	0.6115	0.5235
2016-12-27 00:21:56.242	1055999122	True	7	405.2734	565.5756	400.4619	558.5851	25.29455	402.7215	561.3096	400.6204	554.726	24.7067	0.3771	0.5341	407.8253	569.8416	407.4467	571.8178	25.8824	0.6115	0.5233
2016-12-27 00:21:56.258	1055999138	True	7	410.2724	556.5491	400.7914	559.0367	25.31225	410.296	540.9401	401.313	554.0418	24.6683	0.3771	0.5341	410.2488	572.158	407.6939	571.9963	25.9562	0.6115	0.5234
2016-12-27 00:21:56.275	1055999155	True	7	409.1469	567.3198	401.0732	559.317	25.2208	405.4768	553.4283	401.7151	554.0375	24.6568	0.3771	0.5343	412.8171	581.2114	408.0658	572.6477	25.7848	0.6115	0.5235
2016-12-27 00:21:56.292	1055999172	True	7	405.9104	566.8254	401.3937	559.7103	25.3156	404.6553	560.0897	402.0487	554.3948	24.638	0.3771	0.5344	407.1654	573.5611	408.1086	572.8497	25.9932	0.6115	0.5234
2016-12-27 00:21:56.309	1055999189	True	7	404.2242	568.7527	401.7529	560.2524	25.2438	405.0007	570.4048	402.3774	555.3173	24.5562	0.3772	0.5345	403.4477	567.1005	407.9276	572.6685	25.9314	0.6115	0.5233
2016-12-27 00:21:56.325	1055999205	True	7	422.229	582.8212	402.0547	560.5158	25.62265	418.3832	572.2169	403.4212	556.3306	24.8676	0.3773	0.5345	426.0748	593.4255	408.9882	573.9236	26.3777	0.6117	0.5236
2016-12-27 00:21:56.342	1055999222	True	7	419.0143	575.5221	402.2838	560.4241	25.442	415.6974	555.1908	404.2911	556.3865	24.7341	0.3774	0.5344	422.3312	595.8534	409.8271	575.2903	26.1499	0.6117	0.5237
2016-12-27 00:21:56.358	1055999238	True	7	415.3107	570.9257	402.6978	560.9123	25.65405	421.3916	555.4731	405.4493	556.444	25.1464	0.3775	0.5344	409.2298	586.3782	409.9212	576.106	26.1617	0.6117	0.5236
2016-12-27 00:21:56.375	1055999255	True	7	413.9946	576.1204	403.0903	561.2623	25.7314	411.0978	563.2961	406.0025	556.9205	25.0306	0.3776	0.5345	416.8913	588.9448	410.4208	577.034	26.4322	0.6118	0.5238
2016-12-27 00:21:56.392	1055999272	True	7	413.1348	580.7728	403.5056	561.7073	25.7837	411.6111	569.1904	406.5508	557.7086	25.1171	0.3777	0.5345	414.6584	592.3553	410.7787	578.119	26.4503	0.6119	0.5239
2016-12-27 00:21:56.408	1055999288	True	7	409.6077	570.1884	403.93	562.2253	25.76275	416.4823	558.34	407.3339	557.8796	24.979	0.3778	0.5344	402.7332	582.0367	410.4565	578.5972	26.5465	0.6119	0.5239
2016-12-27 00:21:56.475	1055999355	True	7	410.9271	566.4485	404.3459	562.6906	25.7803	412.0961	552.6144	407.8388	557.7145	25.0395	0.3778	0.5343	409.758	580.2825	410.5074	578.942	26.5211	0.6119	0.524
2016-12-27 00:21:56.491	1055999371	True	7	416.866	573.287	404.7775	563.1771	25.7474	412.1164	571.5549	408.3095	558.5844	25.0078	0.3776	0.5345	421.6157	575.0192	411.2025	578.9604	26.487	0.6119	0.5241
2016-12-27 00:21:56.508	1055999388	True	7	420.9337	573.3739	405.2509	563.8094	25.82895	422.2391	571.9004	409.3062	559.4555	25.1371	0.3775	0.5346	419.6283	574.8474	411.7707	578.9357	26.5208	0.6116	0.524
2016-12-27 00:21:56.525	1055999405	True	7	406.1951	575.8321	405.6784	564.2591	25.723	416.8038	565.1168	409.963	559.9291	24.9433	0.3772	0.5345	395.5864	586.5474	410.988	579.528	26.5027	0.6113	0.5239
2016-12-27 00:21:56.542	1055999422	True	7	407.7141	571.0964	406.0888	564.7668	25.46205	402.9437	565.9598	409.8139	560.4264	24.3613	0.3769	0.5345	412.4844	576.2332	411.1298	579.5195	26.5628	0.6111	0.5238
2016-12-27 00:21:56.558	1055999438	True	7	415.8378	574.9574	406.5023	565.3704	25.55785	420.7976	568.5911	410.6188	561.049	24.5844	0.3767	0.5346	410.8781	581.3238	411.1706	579.7656	26.5313	0.6109	0.5237
2016-12-27 00:21:56.641	1055999521	True	7	427.4155	579.4781	406.9284	565.3256	25.64895	424.4034	566.8681	411.5909	561.549	24.8126	0.3755	0.5345	430.4275	592.0881	412.2828	580.581	26.4853	0.6098	0.5233
2016-12-27 00:21:56.658	1055999538	True	7	414.9821	565.5427	407.3697	565.7838	25.6975	414.1248	559.991	411.9554	561.643	24.7521	0.3752	0.5344	415.8394	571.0944	412.5732	580.2064	26.6429	0.6095	0.523
2016-12-27 00:21:56.675	1055999555	True	7	417.3123	580.5936	407.7991	566.0388	25.53195	411.1744	566.4579	412.1209	562.069	24.5403	0.3751	0.5344	423.4502	594.7292	413.2713	581.1169	26.5236	0.6094	0.523
2016-12-27 00:21:56.691	1055999571	True	7	406.9335	574.101	408.205	566.4015	25.51795	408.9592	559.0046	412.1296	562.0575	24.3679	0.3748	0.5344	404.9077	589.1973	412.9275	581.6978	26.668	0.6091	0.5228
2016-12-27 00:21:56.708	1055999588	True	7	405.1587	578.3381	408.5763	566.6123	25.7295	411.7605	557.587	412.2651	561.9437	24.7252	0.3746	0.5343	398.5569	599.0892	412.2151	582.8035	26.7338	0.6089	0.5228
2016-12-27 00:21:56.725	1055999605	True	7	408.7787	578.2274	408.9164	566.8683	25.5586	406.116	555.9978	412.0586	561.7212	24.5419	0.3744	0.5343	411.4414	600.4571	412.2053	583.9584	26.5753	0.6088	0.5227
2016-12-27 00:21:56.741	1055999621	True	7	413.9596	572.482	409.2405	567.1841	25.47985	409.2581	545.2623	412.0026	560.8837	24.3176	0.3742	0.5341	418.6611	599.7017	412.5868	585.0429	26.6421	0.6086	0.5225
2016-12-27 00:21:56.758	1055999638	True	7	413.2273	573.3552	409.5514	567.6317	25.68105	417.7276	554.1224	412.3953	560.5235	24.7013	0.374	0.5343	408.727	592.5881	412.4118	585.7007	26.6608	0.6084	0.5224
2016-12-27 00:21:56.775	1055999655	True	7	407.3901	569.9041	409.8284	568.1016	25.7041	403.8183	565.8685	411.9977	560.8058	24.6771	0.3738	0.5344	410.962	573.9396	412.3523	585.2911	26.7311	0.6082	0.5221
2016-12-27 00:21:56.791	1055999671	True	7	406.3338	563.5374	410.0685	568.5842	25.49745	405.0001	547.5092	411.6483	560.0639	24.3455	0.3735	0.5341	407.6674	579.5656	412.1045	585.1611	26.6494	0.608	0.5221
2016-12-27 00:21:56.808	1055999688	True	7	417.7094	571.731	410.3007	568.8317	25.5937	415.0072	552.5405	411.842	559.5978	24.429	0.3733	0.534	420.4115	590.9214	412.5585	585.6324	26.7584	0.6078	0.522
2016-12-27 00:21:56.825	1055999705	True	7	401.8679	571.8052	410.489	569.2369	25.55195	394.4945	554.2778	410.8918	559.228	24.3832	0.3731	0.5339	409.2412	589.3326	412.3895	585.9893	26.7207	0.6075	0.5219
2016-12-27 00:21:56.841	1055999721	True	7	417.4865	563.9942	410.6716	569.5329	25.571	414.3719	546.5815	411.0362	558.4359	24.5029	0.373	0.5338	420.601	581.4069	412.8467	585.8783	26.6391	0.6074	0.5217
2016-12-27 00:21:56.858	1055999738	True	7	417.7338	574.5793	410.8553	569.8643	25.59445	422.8957	550.2408	411.6524	557.8545	24.4124	0.3727	0.5338	412.572	598.9179	412.8556	586.7161	26.7765	0.6071	0.5215
2016-12-27 00:21:56.874	1055999754	True	7	383.7245	565.4057	411.0182	570.9025	25.5749	366.2775	551.7418	409.1297	557.3688	24.5243	0.3721	0.5338	401.1714	579.0696	412.2282	586.431	26.6255	0.6067	0.5212
2016-12-27 00:21:56.891	1055999771	True	7	407.2301	562.2951	411.0804	571.2496	25.4926	409.2364	543.9648	408.9914	556.4679	24.403	0.3722	0.5337	405.2238	580.6254	411.8243	586.2075	26.5822	0.6065	0.5212
2016-12-27 00:21:56.908	1055999788	True	7	406.886	561.6289	411.0903	571.3246	25.4787	399.313	554.4793	408.3159	556.1677	24.3738	0.3719	0.5338	414.459	568.7786	411.9334	585.3109	26.5836	0.6064	0.521
2016-12-27 00:21:56.924	1055999804	True	7	386.7466	565.9971	411.1559	572.2324	25.31435	373.2508	547.3862	406.2106	555.4973	24.0685	0.3716	0.5337	400.2424	584.6081	411.2573	585.2789	26.5602	0.6062	0.521
2016-12-27 00:21:56.941	1055999821	True	7	383.0213	564.2427	411.1516	573.1057	25.35695	372.6188	546.8892	404.0915	554.8236	24.1672	0.3715	0.5337	393.4237	581.5961	410.2059	585.0707	26.5467	0.6059	0.5209
2016-12-27 00:21:56.958	1055999838	True	7	411.9729	563.403	410.9509	573.008	25.25255	400.6478	545.8907	403.5583	554.1209	24.0946	0.3713	0.5336	423.2979	580.9152	410.8203	584.8193	26.4105	0.6059	0.5207
2016-12-27 00:21:56.974	1055999854	True	7	398.7933	552.0718	410.7799	573.1098	25.1451	388.4553	540.4201	402.39	553.1444	24.1721	0.3711	0.5336	409.1312	563.7234	410.6587	583.6099	26.1181	0.6056	0.5204
2016-12-27 00:21:56.991	1055999871	True	7	384.4561	555.6318	410.2388	572.1194	25.08405	382.9698	550.897	400.9585	552.7801	24.0181	0.3709	0.5337	385.9424	560.3666	409.2205	582.2179	26.15	0.6053	0.5202
2016-12-27 00:21:57.007	1055999887	True	7	396.2206	562.2235	409.8136	571.6303	25.12315	401.2139	548.3225	400.5865	552.3073	24.173	0.3707	0.5338	391.2274	576.1245	408.0869	581.7085	26.0733	0.6051	0.5202
2016-12-27 00:21:57.024	1055999904	True	7	391.7354	564.0453	409.4507	571.5508	25.087	385.4396	547.0226	399.3883	551.7943	24.1069	0.3704	0.5339	398.0311	581.068	407.3486	581.4903	26.0671	0.6049	0.5202
2016-12-27 00:21:57.041	1055999921	True	7	398.6442	558.5522	408.9749	571.1058	25.2403	397.871	550.714	398.9299	551.5206	24.3322	0.3704	0.5339	399.4174	566.3905	406.7097	580.4749	26.1484	0.6047	0.52
2016-12-27 00:21:57.058	1055999938	True	7	390.1305	548.7083	408.2967	569.9427	24.967	394.7192	537.4044	398.3492	550.5421	23.944	0.3701	0.5337	385.5418	560.0122	405.3269	579.1287	25.99	0.6045	0.5197
2016-12-27 00:21:57.074	1055999954	True	7	405.2219	555.3018	407.7878	569.4061	25.0278	407.8682	544.9601	398.548	550.0143	24.0341	0.37	0.5337	402.5756	565.6436	404.9169	578.1235	26.0215	0.6044	0.5197
2016-12-27 00:21:57.091	1055999971	True	7	402.2529	553.3854	407.2348	568.6421	25.0429	400.1706	550.3359	398.369	549.8186	24.2555	0.3699	0.5338	404.3351	556.4348	404.6379	576.6381	25.8303	0.6043	0.5195
2016-12-27 00:21:57.108	1055999988	True	7	399.0999	556.7147	406.7689	568.2394	24.77955	392.0829	544.0547	397.7879	549.3104	23.9318	0.3698	0.5337	406.1168	569.3748	404.4894	575.9086	25.6273	0.6043	0.5196
2016-12-27 00:21:57.124	1056000004	True	7	382.3661	553.5387	406.2753	567.9123	24.63665	381.2568	533.4793	396.6501	548.2488	23.7372	0.3697	0.5336	383.4754	573.598	403.1175	575.4538	25.5361	0.6042	0.5196
2016-12-27 00:21:57.141	1056000021	True	7	378.6901	554.2994	405.5379	566.6319	24.6681	387.7592	541.6848	395.9134	547.6724	23.8441	0.3697	0.5337	369.6208	566.9141	401.011	574.6732	25.4921	0.604	0.5196
2016-12-27 00:21:57.158	1056000038	True	7	392.0528	562.7858	404.9194	566.0579	24.74485	391.5748	549.6732	395.4323	547.5721	23.9406	0.3697	0.5338	392.5308	575.8983	400.2155	574.4328	25.5491	0.6042	0.5197
2016-12-27 00:21:57.174	1056000054	True	7	393.4782	553.9031	404.261	565.2598	24.56695	393.5364	548.377	395.1012	547.4337	23.7933	0.3697	0.5338	393.42	559.4291	399.5145	573.3238	25.3406	0.6042	0.5196
2016-12-27 00:21:57.191	1056000071	True	7	400.1367	555.6664	403.6525	564.6296	24.5579	398.5731	546.3139	395.0894	547.213	23.7075	0.3697	0.5338	401.7003	565.0189	399.3178	572.5683	25.4083	0.6042	0.5196
2016-12-27 00:21:57.208	1056000088	True	7	393.7354	560.1879	403.1273	564.3902	24.50365	377.0318	546.6968	393.9199	547.0402	23.6838	0.3695	0.5338	410.439	573.6789	399.6502	572.34	25.3235	0.6043	0.5197
2016-12-27 00:21:57.224	1056000104	True	7	391.1184	562.2142	402.5732	564.0483	24.58715	386.1108	540.5573	393.2879	546.5545	23.772	0.3696	0.5337	396.1259	583.8712	399.2303	572.7209	25.4023	0.6042	0.5197
2016-12-27 00:21:57.241	1056000121	True	7	386.8294	559.6796	401.9459	563.4391	24.3866	388.1534	547.9097	392.8054	546.4999	23.6677	0.3696	0.5338	385.5053	571.4495	398.2598	572.4531	25.1055	0.6041	0.5195
2016-12-27 00:21:57.258	1056000138	True	7	385.7002	560.6511	401.3253	562.9318	24.3137	386.8746	542.877	392.2864	546.1892	23.4594	0.3695	0.5338	384.5258	578.4253	397.2733	572.6091	25.168	0.6042	0.5195
2016-12-27 00:21:57.274	1056000154	True	7	393.3312	555.5065	400.7068	562.303	24.7551	403.4019	540.5578	392.7167	545.7708	23.919	0.3695	0.5337	383.2605	570.4553	396.2564	572.3567	25.5912	0.6041	0.5194
2016-12-27 00:21:57.291	1056000171	True	7	392.6498	562.3767	400.142	562.0048	24.7513	393.0188	535.2214	392.6004	545.0771	23.784	0.3694	0.5337	392.2809	589.532	395.7787	573.1882	25.7186	0.6041	0.5196
2016-12-27 00:21:57.307	1056000187	True	7	384.2092	557.355	399.5178	560.864	24.6913	396.2592	543.8608	392.6896	544.8845	23.6765	0.3695	0.5338	372.1593	570.8492	394.2271	573.0089	25.7061	0.604	0.5194
2016-12-27 00:21:57.324	1056000204	True	7	387.5064	565.7466	398.9365	560.4282	24.78255	389.941	543.6031	392.4507	544.6985	23.8807	0.3694	0.5336	385.0719	587.8902	393.4345	573.7937	25.6844	0.6042	0.5196
2016-12-27 00:21:57.341	1056000221	True	7	399.6171	572.2845	398.4044	560.4583	24.7401	405.5844	570.9274	393.0991	546.0461	23.8062	0.3696	0.5337	393.6498	573.6417	393.161	573.8026	25.674	0.6042	0.5194
2016-12-27 00:21:57.357	1056000237	True	7	390.6855	577.9923	397.8976	561.0472	24.6587	386.6638	574.0375	392.7146	547.5803	23.9131	0.3695	0.5337	394.7074	581.9471	392.9898	574.2802	25.4043	0.6043	0.5193
2016-12-27 00:21:57.374	1056000254	True	7	392.5469	572.0117	397.4134	561.1549	24.57795	387.0452	562.9937	392.3632	548.5081	23.6872	0.3695	0.5335	398.0486	581.0298	393.045	574.7126	25.4687	0.6044	0.5193
2016-12-27 00:21:57.391	1056000271	True	7	389.7604	567.3143	396.94	561.0095	24.73815	390.9015	545.1659	392.2379	548.445	23.8257	0.3696	0.5333	388.6192	589.4627	392.6136	575.6132	25.6506	0.6044	0.5194
2016-12-27 00:21:57.407	1056000287	True	7	385.6116	554.1301	396.473	560.9506	24.53365	383.6537	540.6888	391.7218	548.1255	23.7124	0.3696	0.5331	387.5694	567.5714	392.1571	575.295	25.3549	0.6044	0.519
2016-12-27 00:21:57.424	1056000304	True	7	392.0523	560.4118	396.0373	561.0024	24.31345	376.9703	560.1726	390.8455	548.879	23.6101	0.3696	0.5333	407.1343	560.651	392.8181	574.585	25.0168	0.6045	0.5189
2016-12-27 00:21:57.440	1056000320	True	7	391.9977	559.6986	395.6161	560.9305	24.5182	389.5235	558.5032	390.6781	549.5324	23.9307	0.3697	0.5333	394.4718	560.894	392.8073	573.881	25.1057	0.6044	0.5189
2016-12-27 00:21:57.457	1056000337	True	7	389.966	566.4011	395.234	561.0601	24.4123	378.1346	548.0418	389.8944	549.5927	23.5224	0.3696	0.533	401.7974	584.7604	393.224	574.4967	25.3022	0.6045	0.519
2016-12-27 00:21:57.474	1056000354	True	7	381.5192	554.3828	394.8059	560.8981	24.37155	379.4274	550.4112	389.1957	549.769	23.5604	0.3697	0.533	383.6109	558.3545	392.6518	573.6441	25.1827	0.6044	0.5188
2016-12-27 00:21:57.490	1056000370	True	7	395.3936	557.3826	394.4307	560.8643	24.25095	389.9036	561.3489	389.0945	550.5363	23.4692	0.3698	0.5331	400.8836	553.4163	393.0517	572.5132	25.0327	0.6045	0.5189
2016-12-27 00:21:57.507	1056000387	True	7	394.2708	552.6157	394.067	560.7186	24.15385	388.613	548.6176	388.9409	550.5807	23.3769	0.3698	0.533	399.9286	556.6139	393.4141	571.563	24.9308	0.6046	0.5189
2016-12-27 00:21:57.524	1056000404	True	7	388.4597	561.9363	393.7451	560.7087	24.0925	390.5598	557.8932	388.9124	551.1195	23.2549	0.3698	0.533	386.3596	565.9794	393.033	571.1364	24.9301	0.6045	0.519
2016-12-27 00:21:57.540	1056000420	True	7	388.3743	558.4158	393.422	560.6064	23.9678	392.609	550.7622	389.0141	551.2439	23.1597	0.3698	0.533	384.1396	566.0693	392.5375	570.7256	24.7759	0.6046	0.5191
2016-12-27 00:21:57.557	1056000437	True	7	396.2114	558.0637	393.1553	560.6003	23.918	397.89	555.9479	389.4231	551.6356	23.0706	0.3698	0.533	394.5327	560.1795	392.6258	570.0002	24.7654	0.6046	0.519
2016-12-27 00:21:57.574	1056000454	True	7	385.251	562.2271	392.9117	560.7003	23.87165	382.5678	563.6356	388.9956	552.4327	23.1882	0.3697	0.5331	387.9342	560.8185	392.3536	569.3259	24.5551	0.6045	0.519
2016-12-27 00:21:57.590	1056000470	True	7	380.1295	558.0348	392.6188	560.5918	23.7622	383.5809	546.9355	388.6349	552.2833	22.981	0.3697	0.533	376.6779	569.134	391.4627	569.1312	24.5434	0.6044	0.5191
2016-12-27 00:21:57.607	1056000487	True	7	384.3318	565.6006	392.3995	560.8173	23.6247	368.9138	558.0621	387.4722	552.7275	22.5982	0.3695	0.5332	399.7498	573.139	391.8588	569.1797	24.6512	0.6044	0.5192
2016-12-27 00:21:57.624	1056000504	True	7	391.3362	561.2803	392.1498	560.8505	23.7267	384.7548	547.1791	387.2034	552.5466	22.6723	0.3694	0.5332	397.9177	575.3814	392.1606	569.3745	24.7811	0.6043	0.5192
2016-12-27 00:21:57.640	1056000520	True	7	393.9701	558.4458	391.9283	560.8779	23.56295	400.7711	555.0922	387.8389	552.7858	22.5639	0.3694	0.5332	387.169	561.7993	391.8716	568.8344	24.562	0.6041	0.519
2016-12-27 00:21:57.657	1056000537	True	7	403.7593	560.7946	391.7862	561.0187	23.4436	409.5991	546.8612	388.9777	552.5503	22.3668	0.3693	0.5332	397.9196	574.7278	392.1813	569.0288	24.5204	0.604	0.5191
2016-12-27 00:21:57.674	1056000554	True	7	383.4705	550.6387	391.5875	560.8564	23.40965	383.8183	546.5617	388.6978	552.2818	22.0973	0.3691	0.5332	383.1228	554.7157	391.675	568.1327	24.722	0.6038	0.5189
2016-12-27 00:21:57.690	1056000570	True	7	382.2804	559.4816	391.4052	560.8271	23.23615	382.6698	560.9047	388.3579	552.7956	22.1729	0.3691	0.5334	381.8911	558.0586	391.1025	567.4417	24.2994	0.6038	0.5189
2016-12-27 00:21:57.707	1056000587	True	7	371.9482	550.3816	391.1737	560.7328	23.38425	366.0461	549.4499	387.1021	552.6626	22.2961	0.3689	0.5331	377.8503	551.3133	390.3121	566.3969	24.4724	0.6037	0.5186
2016-12-27 00:21:57.724	1056000604	True	7	381.9711	554.0227	390.9167	560.545	23.4787	384.3295	550.4494	386.8728	552.5735	22.4853	0.3691	0.5331	379.6126	557.596	389.6287	565.7266	24.4721	0.6037	0.5187
2016-12-27 00:21:57.740	1056000620	True	7	390.3598	554.1263	390.6891	560.3887	23.46205	399.7197	554.8185	387.5044	552.7183	22.271	0.3692	0.5332	380.9999	553.4341	389.0333	564.8527	24.6531	0.6038	0.5187
